campaign_id,zone_name,allocated_impressions,zone_zpr,zone_capacity,total_allocated,allocation_weight
8094,b_movies_movies_with_hebrew_subtitles1,0.0,0.0495,346.58,19841.27,0.0
8094,b_movies_movies_with_arabic_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_arabic_subtitles1,0.0,0.0021,338.84,19841.27,0.0
8094,b_movies_movies_with_portuguese_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_portuguese_subtitles1,0.0,0.1132,1177.9,19841.27,0.0
8094,b_movies_movies_with_hindi_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_hindi_subtitles1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_spanish_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_spanish_subtitles1,0.0,0.1012,927.35,19841.27,0.0
8094,b_movies_movies_with_korean_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_korean_subtitles1,0.0,0.0234,372.77,19841.27,0.0
8094,b_movies_movies_with_italian_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_italian_subtitles1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_french_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_french_subtitles1,0.0,0.0304,399.23,19841.27,0.0
8094,b_movies_movies_with_german_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_german_subtitles1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_chinese_(t)_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_chinese_(t)_subtitles1,0.0,0.082,795.88,19841.27,0.0
8094,b_movies_movies_with_chinese_(s)_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_chinese_(s)_subtitles1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_movies_with_japanese_descriptive_audio1,0.0,1.0,0.0,19841.27,0.0
8094,b_movies_audio_described_movies1,0.0,1.0,338.84,19841.27,0.0
8094,b_movies_subtitled/captioned_movies1,0.0,0.0684,406.97,19841.27,0.0
8094,b_movies_new_releases1,0.0,0.6223,34838.46,19841.27,0.0
8094,b_fb_breakfast1,0.0,1.0,338.84,19841.27,0.0
8094,b_fb_lunch1,0.0,1.0,0.0,19841.27,0.0
8094,b_fb_dinner1,0.0,1.0,0.0,19841.27,0.0
8094,b_fb_non-alcoholic1,0.0,0.1754,1442.28,19841.27,0.0
8094,b_fb_snackboxes1,0.0,1.0,0.0,19841.27,0.0
8094,b_fb_snacks1,2205.18,0.0509,2205.18,19841.27,0.11114107111087142
8094,b_movies_movies_under_1.5_hours1,0.0,0.0922,5361.85,19841.27,0.0
8094,b_movies_movies_under_2_hours1,0.0,0.1186,3484.86,19841.27,0.0
8094,b_tv_tv_under_one_hour1,0.0,0.1351,4027.26,19841.27,0.0
8094,b_home4,0.0,0.401,27597.6,19841.27,0.0
8097,TV Endel,0.0,1.0,0.0,0.0,0.0
8097,Wi-Fi Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Weather,0.0,1.0,0.0,0.0,0.0
8097,Tv Sports Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Tv Sports,0.0,1.0,0.0,0.0,0.0
8097,Tv Series Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Tv Series,0.0,1.0,0.0,0.0,0.0
8097,Tv Others Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Tv Others,0.0,1.0,0.0,0.0,0.0
8097,Tv Full Seasons Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Tv Full Seasons,0.0,1.0,0.0,0.0,0.0
8097,Tv Documentaries Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Tv Documentaries,0.0,1.0,0.0,0.0,0.0
8097,Tv Cartoons Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Tv Cartoons,0.0,1.0,0.0,0.0,0.0
8097,Survey Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Survey,0.0,1.0,0.0,0.0,0.0
8097,Shopping,0.0,1.0,0.0,0.0,0.0
8097,Music World Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music World,0.0,1.0,0.0,0.0,0.0
8097,Music Rock & Pop Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Rock & Pop,0.0,1.0,0.0,0.0,0.0
8097,Music Relaxation Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Relaxation,0.0,1.0,0.0,0.0,0.0
8097,Music R&B Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music R&B,0.0,1.0,0.0,0.0,0.0
8097,Music Others Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Others,0.0,1.0,0.0,0.0,0.0
8097,Music Kids Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Kids,0.0,1.0,0.0,0.0,0.0
8097,Music Jazz & Blues Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Jazz & Blues,0.0,1.0,0.0,0.0,0.0
8097,Music Electronic Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Electronic,0.0,1.0,0.0,0.0,0.0
8097,Music Classic Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Music Classic,0.0,1.0,0.0,0.0,0.0
8097,Movies Other Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Other,0.0,1.0,0.0,0.0,0.0
8097,Movies International Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies International,0.0,1.0,0.0,0.0,0.0
8097,Movies Family Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Family,0.0,1.0,0.0,0.0,0.0
8097,Movies Drama Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Drama,0.0,1.0,0.0,0.0,0.0
8097,Movies Comedy Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Comedy,0.0,1.0,0.0,0.0,0.0
8097,Movies Classics Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Classics,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Swedish Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Swedish,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Spanish Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Spanish,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Russian Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Russian,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Portuguese Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Portuguese,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Polish Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Polish,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Norwegian Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Norwegian,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Japanese Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Japanese,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Italiano Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Italiano,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language German Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language German,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language French Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language French,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Finnish Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Finnish,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Estonian,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Estonian Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language English Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language English,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Danes Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Danes,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Chinese Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Chinese,0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Arabic Synopsis,-0.0,1.0,0.0,0.0,0.0
8097,Movies By Language Arabic,0.0,1.0,0.0,0.0,0.0
8097,Movies Blockbusters Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Blockbusters,0.0,1.0,0.0,0.0,0.0
8097,Movies Action Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Movies Action,0.0,1.0,0.0,0.0,0.0
8097,Main Menu Welcome,0.0,1.0,0.0,0.0,0.0
8097,Magazine,0.0,1.0,0.0,0.0,0.0
8097,Kids Music Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Kids Music,0.0,1.0,0.0,0.0,0.0
8097,Kids Movies Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Kids Movies,0.0,1.0,0.0,0.0,0.0
8097,Kids Games Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Kids Games,0.0,1.0,0.0,0.0,0.0
8097,Kids Cartoons Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Kids Cartoons,0.0,1.0,0.0,0.0,0.0
8097,Games 3D Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Games 2D Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Games 3D,0.0,1.0,0.0,0.0,0.0
8097,Games 2D,0.0,1.0,0.0,0.0,0.0
8097,Favorite TV Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Favorite TV,0.0,1.0,0.0,0.0,0.0
8097,Favorite Music Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Favorite Music,0.0,1.0,0.0,0.0,0.0
8097,Favorite Movies Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Favorite Movies,0.0,1.0,0.0,0.0,0.0
8097,Connecting Gate,0.0,1.0,0.0,0.0,0.0
8097,Air Europa Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Wi-Fi,0.0,1.0,0.0,0.0,0.0
8097,Weather Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Shopping Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Magazine Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Connecting Gate Synopsis,0.0,1.0,0.0,0.0,0.0
8097,Air Europa,0.0,1.0,0.0,0.0,0.0
8098,b_movies_styled_to_perfection2,0.0,0.0434,12308.65,45872.51,0.0
8098,b_movies_through_her_lens2,0.0,0.0017,338.84,45872.51,0.0
8098,b_retail_tech_travel_gadgets2,0.0,1.0,0.0,45872.51,0.0
8098,b_retail_luggage_packing_solutions2,0.0,1.0,0.0,45872.51,0.0
8098,b_retail_travel_accessories2,0.0,1.0,0.0,45872.51,0.0
8098,b_featured_apple_tv:_movies2,0.0,0.037,436.81,45872.51,0.0
8098,b_tv_tv_with_greek_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_dutch_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_hebrew_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_arabic_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_portuguese_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_hindi_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_spanish_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_korean_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_italian_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_french_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_german_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_chinese_(t)_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_chinese_(s)_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_japanese_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_three_perfect_days2,0.0,0.0659,600.89,45872.51,0.0
8098,b_games_mode2,0.0,1.0,0.0,45872.51,0.0
8098,b_home_r4b_3,0.0,0.0646,486.87,45872.51,0.0
8098,b_tv_tv_under_a_half_hour2,0.0,0.0735,4207.59,45872.51,0.0
8098,b_tv_concerts_live_events2,0.0,0.0327,12468.36,45872.51,0.0
8098,b_featured_apple_tv2,0.0,0.0238,372.77,45872.51,0.0
8098,b_tv_apple_tv2,0.0,0.0751,18373.83,45872.51,0.0
8098,b_tv_stand-up_comedy2,0.0,0.0797,718.66,45872.51,0.0
8098,b_movies_movies_with_japanese_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_featured_apple_tv_shows2,0.0,0.1027,769.05,45872.51,0.0
8098,b_featured_veeps:_live_music2,0.0,0.0055,338.84,45872.51,0.0
8098,b_tv_veeps:_live_music2,0.0,0.0563,461.69,45872.51,0.0
8098,b_tv_hbo_max2,0.0,0.1528,8510.69,45872.51,0.0
8098,b_featured_hbo_max_podcasts2,0.0,1.0,0.0,45872.51,0.0
8098,b_featured_hbo_max_tv_shows2,0.0,0.0489,461.69,45872.51,0.0
8098,b_featured_hbo_max_movies2,0.0,1.0,0.0,45872.51,0.0
8098,b_featured_concerts2,0.0,0.0025,338.84,45872.51,0.0
8098,b_featured_stand-up2,0.0,1.0,338.84,45872.51,0.0
8098,b_featured_a24_podcasts2,0.0,1.0,338.84,45872.51,0.0
8098,b_featured_a24_movies2,0.0,0.003,338.84,45872.51,0.0
8098,b_featured_spotify_audiobooks2,0.0,0.0017,338.84,45872.51,0.0
8098,b_featured_spotify_video_podcasts2,0.0,0.0008,338.84,45872.51,0.0
8098,b_featured_spotify_playlists2,0.0,0.0105,338.84,45872.51,0.0
8098,b_featured_spotify_podcasts2,0.0,0.0042,338.84,45872.51,0.0
8098,b_featured_hbo_max2,0.0,0.0605,547.99,45872.51,0.0
8098,b_movies_perfect_plane_movies2,0.0,0.0743,5485.87,45872.51,0.0
8098,b_featured_spotify2,0.0,0.0072,338.84,45872.51,0.0
8098,b_audio_audiobooks2,0.0,0.0845,994.51,45872.51,0.0
8098,b_audio_playlists2,0.0,0.1692,5503.27,45872.51,0.0
8098,b_tv_spotify_podcasts2,0.0,0.0521,2358.36,45872.51,0.0
8098,b_tv_full_seasons2,0.0,0.0529,5836.21,45872.51,0.0
8098,b_tv_lifestyle_reality2,0.0,0.0854,740.89,45872.51,0.0
8098,b_movies_a242,0.0,0.1466,1359.59,45872.51,0.0
8098,b_movies_all_(a-z)2,0.0,0.1058,32764.74,45872.51,0.0
8098,b_tv_all_(a-z)2,0.0,0.1342,1188.75,45872.51,0.0
8098,b_tv_food_travel2,0.0,0.1304,1188.75,45872.51,0.0
8098,b_tv_animated_comedy2,0.0,0.0924,858.08,45872.51,0.0
8098,b_movies_ireland_on_film2,0.0,0.0004,338.84,45872.51,0.0
8098,b_movies_sports2,0.0,0.0933,740.89,45872.51,0.0
8098,b_movies_award_contenders2,0.0,0.0308,4966.44,45872.51,0.0
8098,b_featured_a242,0.0,0.0097,338.84,45872.51,0.0
8098,b_tv_short_form2,0.0,1.0,338.84,45872.51,0.0
8098,b_tv_english2,0.0,0.0049,722.43,45872.51,0.0
8098,b_tv_travel2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_sports2,0.0,0.0948,1389.54,45872.51,0.0
8098,b_tv_sci-fi2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_international2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_drama2,0.0,0.0327,1636.6,45872.51,0.0
8098,b_tv_documentary2,0.0,0.0578,2358.36,45872.51,0.0
8098,b_tv_comedy2,0.0,0.1886,1294.54,45872.51,0.0
8098,b_tv_box_set2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_united_videos2,0.0,0.0568,450.24,45872.51,0.0
8098,b_tv_classic_tv2,0.0,0.0324,410.67,45872.51,0.0
8098,b_movies_blockbusters2,0.0,0.0585,3715.95,45872.51,0.0
8098,b_movies_new_releases2,0.0,0.2872,34600.21,45872.51,0.0
8098,b_movies_thriller2,0.0,0.0266,5056.12,45872.51,0.0
8098,b_movies_sci-fi_fantasy2,0.0,0.0443,2898.56,45872.51,0.0
8098,b_movies_romance2,0.0,0.1009,1460.94,45872.51,0.0
8098,b_movies_international2,0.0,0.0847,1925.05,45872.51,0.0
8098,b_movies_indie2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_horror2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_drama2,0.0,0.0529,2253.13,45872.51,0.0
8098,b_movies_documentary2,0.0,0.0331,6594.83,45872.51,0.0
8098,b_movies_comedy2,0.0,0.0919,4462.83,45872.51,0.0
8098,b_movies_classics2,0.0,0.1141,2249.48,45872.51,0.0
8098,b_movies_animation2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_action2,0.0,0.0956,3435.67,45872.51,0.0
8098,b_audio_podcasts2,0.0,0.053,5811.79,45872.51,0.0
8098,b_tv_greek2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_dutch2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_hebrew2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_arabic2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_portuguese2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_hindi2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_spanish2,0.0,0.033,372.77,45872.51,0.0
8098,b_tv_korean2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_italian2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_french2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_german2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_chinese_(traditional)2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_chinese_(simple)2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_japanese2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_greek_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_dutch_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_hebrew_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_arabic_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_portuguese_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_hindi_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_spanish_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_korean_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_italian_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_french_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_german_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_chinese_(t)_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_chinese_(s)_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_tv_with_japanese_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_audio_described_tv2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_subtitled/captioned_tv2,0.0,0.0169,338.84,45872.51,0.0
8098,b_tv_popular_tv2,0.0,1.0,0.0,45872.51,0.0
8098,b_tv_new_onboard2,0.0,0.1144,11228.13,45872.51,0.0
8098,b_movies_english2,0.0,0.0202,799.11,45872.51,0.0
8098,b_movies_greek2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_dutch2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_hebrew2,0.0,0.0093,338.84,45872.51,0.0
8098,b_movies_arabic2,0.0,0.0173,338.84,45872.51,0.0
8098,b_movies_portuguese2,0.0,0.0738,503.48,45872.51,0.0
8098,b_movies_hindi2,0.0,0.096,748.52,45872.51,0.0
8098,b_movies_spanish2,0.0,0.0962,740.89,45872.51,0.0
8098,b_movies_korean2,0.0,0.0265,799.11,45872.51,0.0
8098,b_movies_italian2,0.0,0.0376,436.81,45872.51,0.0
8098,b_movies_french2,0.0,0.0417,510.71,45872.51,0.0
8098,b_movies_german2,0.0,0.027,502.96,45872.51,0.0
8098,b_movies_chinese_(traditional)2,0.0,0.0371,461.69,45872.51,0.0
8098,b_movies_chinese_(simple)2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_japanese2,0.0,0.1007,723.3,45872.51,0.0
8098,b_movies_movies_with_greek_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_greek_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_dutch_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_dutch_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_hebrew_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_hebrew_subtitles2,0.0,0.0114,338.84,45872.51,0.0
8098,b_movies_movies_with_arabic_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_arabic_subtitles2,0.0,0.0008,338.84,45872.51,0.0
8098,b_movies_movies_with_portuguese_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_portuguese_subtitles2,0.0,0.0194,338.84,45872.51,0.0
8098,b_movies_movies_with_hindi_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_hindi_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_spanish_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_spanish_subtitles2,0.0,0.0474,843.62,45872.51,0.0
8098,b_movies_movies_with_korean_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_korean_subtitles2,0.0,1.0,338.84,45872.51,0.0
8098,b_movies_movies_with_italian_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_italian_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_french_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_french_subtitles2,0.0,0.0034,338.84,45872.51,0.0
8098,b_movies_movies_with_german_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_german_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_chinese_(t)_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_chinese_(t)_subtitles2,0.0,0.0597,531.38,45872.51,0.0
8098,b_movies_movies_with_chinese_(s)_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_chinese_(s)_subtitles2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_movies_with_japanese_descriptive_audio2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_audio_described_movies2,0.0,0.0004,338.84,45872.51,0.0
8098,b_movies_subtitled/captioned_movies2,0.0,0.0245,338.84,45872.51,0.0
8098,b_movies_movies_under_1.5_hours2,0.0,0.0848,3939.87,45872.51,0.0
8098,b_movies_movies_under_2_hours2,0.0,0.0801,3125.42,45872.51,0.0
8098,b_tv_tv_under_one_hour2,0.0,0.057,5304.12,45872.51,0.0
8098,b_home3,45872.51,0.1132,118915.38,45872.51,1.0
8098,b_movies_vision_voice:_spike_lee2,0.0,1.0,338.84,45872.51,0.0
8098,b_movies_fourth_goal2,0.0,1.0,338.84,45872.51,0.0
8098,b_movies_full_throttle2,0.0,1.0,338.84,45872.51,0.0
8098,b_movies_festival_favorites2,0.0,1.0,338.84,45872.51,0.0
8098,b_fb_breakfast2,0.0,1.0,0.0,45872.51,0.0
8098,b_fb_lunch2,0.0,1.0,0.0,45872.51,0.0
8098,b_fb_dinner2,0.0,1.0,0.0,45872.51,0.0
8098,b_movies_love_in_the_air2,0.0,0.0002,1964.81,45872.51,0.0
8098,b_fb_snacks2,0.0,1.0,0.0,45872.51,0.0
8098,b_fb_non-alcoholic2,0.0,0.0297,8151.12,45872.51,0.0
8098,b_fb_snackboxes2,0.0,1.0,0.0,45872.51,0.0
8105,Connected > Wi-Fi and Connected > Phone (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,Entertainment > Get Inspired (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,TAP Miles&Go > Advantages (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,TAP Miles&Go > About (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,TAP Air Portugal > Surveys (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,TAP Air Portugal > Menu & Wine List (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,TAP Air Portugal > Wine Experience (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,TAP Air Portugal > About (AIR-182),0.0,1.0,0.0,0.0,0.0
8105,Advantages,0.0,1.0,0.0,0.0,0.0
8105,Tap Miles Go Sign up,0.0,1.0,0.0,0.0,0.0
8105,TAP miles go about,0.0,1.0,0.0,0.0,0.0
8105,TAP Air Portugal About,0.0,1.0,0.0,0.0,0.0
8105,Food Wine,-0.0,1.0,0.0,0.0,0.0
8105,Surveys,0.0,1.0,0.0,0.0,0.0
8105,For you,0.0,1.0,0.0,0.0,0.0
8105,Destination,0.0,1.0,0.0,0.0,0.0
8105,Gates,0.0,1.0,0.0,0.0,0.0
8105,Weather,0.0,1.0,0.0,0.0,0.0
8105,Map,0.0,1.0,0.0,0.0,0.0
8105,Phone,0.0,1.0,0.0,0.0,0.0
8105,WiFi,0.0,1.0,0.0,0.0,0.0
8105,Kids Maps,0.0,1.0,0.0,0.0,0.0
8105,Kids Games,0.0,1.0,0.0,0.0,0.0
8105,Kids Music,0.0,1.0,0.0,0.0,0.0
8105,Kids TV,0.0,1.0,0.0,0.0,0.0
8105,Kids Movies,0.0,1.0,0.0,0.0,0.0
8105,Games,0.0,1.0,0.0,0.0,0.0
8105,Music,0.0,1.0,0.0,0.0,0.0
8105,TV,0.0,1.0,0.0,0.0,0.0
8105,Movies,0.0,1.0,0.0,0.0,0.0
8105,Kids Map,0.0,1.0,0.0,0.0,0.0
8107,TAP Air Portugal > Wine Experience (AIR-203),0.0,1.0,0.0,0.0,0.0
8107,TAP Air Portugal > About (AIR-203),0.0,1.0,0.0,0.0,0.0
8107,TAP Miles&Go > Advantages (AIR-201),0.0,1.0,0.0,0.0,0.0
8107,tvtapdestinations,0.0,1.0,0.0,0.0,0.0
8107,Kids TV Kids,0.0,1.0,0.0,0.0,0.0
8107,TV TAP Destination,0.0,1.0,0.0,0.0,0.0
8107,TV Practice Portuguese,0.0,1.0,0.0,0.0,0.0
8107,TV mindvalley,0.0,1.0,0.0,0.0,0.0
8107,TV HBO max,0.0,1.0,0.0,0.0,0.0
8107,TV Lifestyle&travel,0.0,1.0,0.0,0.0,0.0
8107,Movies documentaries,0.0,1.0,0.0,0.0,0.0
8107,Movies portuguese short film,0.0,1.0,0.0,0.0,0.0
8107,Movies Portuguesa Movies,0.0,1.0,0.0,0.0,0.0
8107,Movies Family,0.0,1.0,0.0,0.0,0.0
8107,TV Our Favorites,0.0,1.0,0.0,0.0,0.0
8107,Tap Destinations,0.0,1.0,0.0,0.0,0.0
8107,TV Relax Mood,0.0,1.0,0.0,0.0,0.0
